battery_id,test_cycle,nominal_voltage_V,internal_resistance_mOhm,capacity_mAh,SOH_percent,temperature_delivery_C,self_discharge_rate_percent_per_month,qc_status
BAT_0047,48,3.681,25.65,2388.62,97.2,33.96,1.5,PASS
BAT_0047,49,3.626,33.15,2343.71,94.32,37.58,2.65,WARNING
BAT_0047,50,3.648,27.16,2467.44,97.7,19.35,1.99,PASS
BAT_0048,1,3.689,25.79,2400.41,97.26,22.32,1.88,PASS
BAT_0048,2,3.538,52.4,2290.14,84.62,46.6,4.05,FAIL
BAT_0048,3,3.679,25.52,2397.72,99.96,34.77,1.95,PASS
BAT_0048,4,3.629,30.34,2359.18,94.0,41.21,2.08,WARNING
BAT_0048,5,3.721,23.35,2488.28,97.9,19.35,1.61,PASS
BAT_0048,6,3.688,28.36,2491.45,99.05,28.96,1.22,PASS
BAT_0048,7,3.66,29.18,2384.07,97.29,27.56,0.98,PASS
BAT_0048,8,3.606,33.49,2331.57,96.67,36.37,2.78,WARNING
BAT_0048,9,3.664,20.89,2464.5,98.5,21.12,2.0,PASS
BAT_0048,10,3.669,22.31,2431.7,98.83,17.3,1.25,PASS
BAT_0048,11,3.629,33.32,2361.64,93.87,37.51,2.15,WARNING
BAT_0048,12,3.694,27.05,2384.11,99.79,23.68,1.55,PASS
BAT_0048,13,3.624,34.27,2358.72,96.47,36.89,2.31,WARNING
BAT_0048,14,3.692,23.23,2422.52,99.47,18.07,1.53,PASS
BAT_0048,15,3.626,32.89,2354.54,96.94,37.73,2.97,WARNING
BAT_0048,16,3.731,29.98,2395.68,99.2,22.13,1.26,PASS
BAT_0048,17,3.748,29.82,2494.19,97.88,25.33,1.71,PASS
BAT_0048,18,3.625,30.91,2324.24,95.93,38.01,2.04,WARNING
BAT_0048,19,3.416,37.73,2143.46,76.28,49.02,3.88,FAIL
BAT_0048,20,3.649,25.4,2441.99,97.81,20.6,1.65,PASS
BAT_0048,21,3.658,26.25,2540.09,97.35,19.02,1.06,PASS
BAT_0048,22,3.662,20.83,2397.42,97.11,32.78,1.28,PASS
BAT_0048,23,3.619,31.39,2302.9,95.45,41.37,2.71,WARNING
BAT_0048,24,3.422,54.24,2185.71,87.3,47.21,3.25,FAIL
BAT_0048,25,3.647,26.49,2497.19,97.16,33.56,1.15,PASS
BAT_0048,26,3.647,20.26,2548.35,98.88,21.46,1.14,PASS
BAT_0048,27,3.756,29.63,2386.89,99.41,21.52,1.58,PASS
BAT_0048,28,3.726,26.76,2452.47,98.64,26.54,1.23,PASS
BAT_0048,29,3.738,27.25,2378.32,97.02,30.67,1.36,PASS
BAT_0048,30,3.721,27.33,2402.17,99.42,21.92,1.08,PASS
BAT_0048,31,3.76,20.13,2427.9,99.94,23.27,1.43,PASS
BAT_0048,32,3.924,49.43,2044.63,91.21,52.36,5.87,FAIL
BAT_0048,33,3.627,30.24,2369.91,94.49,44.41,2.55,WARNING
BAT_0048,34,3.711,27.27,2475.57,99.54,27.61,1.78,PASS
BAT_0048,35,3.708,29.79,2436.21,99.18,17.65,1.76,PASS
BAT_0048,36,3.66,23.69,2391.25,98.27,26.32,1.42,PASS
BAT_0048,37,3.713,23.58,2391.6,97.96,19.67,1.15,PASS
BAT_0048,38,3.732,24.18,2418.24,99.78,31.03,1.52,PASS
BAT_0048,39,3.751,20.8,2427.52,98.19,27.54,0.91,PASS
BAT_0048,40,3.64,22.53,2484.19,97.55,20.19,2.0,PASS
BAT_0048,41,3.632,22.67,2477.14,97.36,19.26,1.81,PASS
BAT_0048,42,3.609,33.62,2335.16,94.36,44.52,2.6,WARNING
BAT_0048,43,3.674,27.82,2467.49,97.0,32.5,1.48,PASS
BAT_0048,44,3.669,21.32,2404.03,99.8,15.03,1.08,PASS
BAT_0048,45,3.61,34.96,2302.15,93.6,38.04,2.32,WARNING
BAT_0048,46,3.75,22.33,2466.5,97.31,27.81,1.96,PASS
BAT_0048,47,3.516,36.67,1996.55,74.29,50.39,3.96,FAIL
BAT_0048,48,3.743,21.05,2535.59,99.6,27.54,1.17,PASS
BAT_0048,49,3.641,29.52,2465.44,99.0,34.52,1.42,PASS
BAT_0048,50,3.723,20.45,2459.59,98.44,22.58,1.55,PASS
BAT_0049,1,3.668,24.77,2520.05,99.53,17.37,1.86,PASS
BAT_0049,2,3.651,21.97,2415.8,99.12,25.13,1.12,PASS
BAT_0049,3,3.738,22.92,2420.95,98.64,32.03,1.74,PASS
BAT_0049,4,3.718,23.71,2477.21,99.63,21.0,1.22,PASS
BAT_0049,5,3.68,26.55,2406.34,97.45,18.85,1.79,PASS
BAT_0049,6,3.728,27.89,2471.39,98.91,22.92,1.16,PASS
BAT_0049,7,3.4,49.04,2183.0,86.43,6.02,5.03,FAIL
BAT_0049,8,3.718,23.16,2534.44,98.63,19.1,1.92,PASS
BAT_0049,9,3.622,34.68,2360.97,96.93,41.9,2.2,WARNING
BAT_0049,10,3.652,25.86,2473.46,97.58,28.48,1.97,PASS
BAT_0049,11,3.67,24.19,2441.09,97.96,17.3,1.74,PASS
BAT_0049,12,3.602,33.73,2374.57,96.94,36.28,2.49,WARNING
BAT_0049,13,3.651,24.57,2412.62,99.37,17.48,1.12,PASS
BAT_0049,14,3.648,29.06,2513.27,99.78,21.31,1.75,PASS
BAT_0049,15,3.695,24.64,2388.56,99.06,16.35,1.93,PASS
BAT_0049,16,3.61,34.15,2367.33,94.02,43.76,2.98,WARNING
BAT_0049,17,3.903,48.25,1929.57,72.42,5.09,3.63,FAIL
BAT_0049,18,3.695,21.73,2531.43,97.73,29.46,1.58,PASS
BAT_0049,19,3.731,25.89,2537.77,99.63,18.06,1.51,PASS
BAT_0049,20,3.713,20.88,2492.69,99.12,28.28,0.85,PASS
BAT_0049,21,3.616,33.19,2368.31,96.82,37.37,2.42,WARNING
BAT_0049,22,3.704,27.89,2495.11,97.95,22.04,1.37,PASS
BAT_0049,23,3.689,24.98,2479.49,99.3,28.04,0.9,PASS
BAT_0049,24,3.633,28.87,2413.28,97.54,26.39,1.45,PASS
BAT_0049,25,3.404,49.7,2050.63,80.86,57.69,4.86,FAIL
BAT_0049,26,3.698,29.87,2415.03,99.91,29.75,1.28,PASS
BAT_0049,27,3.813,37.2,2005.77,82.87,51.78,5.53,FAIL
BAT_0049,28,3.759,28.8,2509.34,99.89,18.6,1.39,PASS
BAT_0049,29,3.649,24.09,2467.6,98.72,29.67,1.39,PASS
BAT_0049,30,3.687,22.83,2474.76,98.13,28.26,1.84,PASS
BAT_0049,31,3.672,26.27,2473.65,99.6,21.19,1.71,PASS
BAT_0049,32,3.636,20.43,2501.84,97.43,32.09,1.99,PASS
BAT_0049,33,3.749,28.9,2489.54,98.93,33.09,1.0,PASS
BAT_0049,34,3.32,46.56,2217.51,90.9,57.36,4.86,FAIL
BAT_0049,35,3.602,33.82,2360.09,96.47,39.24,2.93,WARNING
BAT_0049,36,3.767,21.57,2522.19,98.48,22.31,0.99,PASS
BAT_0049,37,3.609,34.13,2341.18,96.22,42.93,2.62,WARNING
BAT_0049,38,3.652,26.13,2388.75,99.52,30.02,1.47,PASS
BAT_0049,39,3.768,22.74,2543.49,98.2,24.45,1.82,PASS
BAT_0049,40,3.678,23.55,2479.64,97.18,15.68,1.08,PASS
BAT_0049,41,3.607,32.49,2321.83,94.32,41.51,2.44,WARNING
BAT_0049,42,3.663,23.17,2386.31,97.63,27.59,1.81,PASS
BAT_0049,43,3.755,25.54,2525.31,98.87,33.4,0.84,PASS
BAT_0049,44,3.645,27.38,2540.59,99.35,28.87,1.63,PASS
BAT_0049,45,3.672,22.69,2466.04,99.01,32.87,1.79,PASS
BAT_0049,46,3.605,34.66,2314.56,93.33,40.07,2.81,WARNING
BAT_0049,47,3.602,31.27,2309.3,96.02,38.87,2.76,WARNING
BAT_0049,48,3.684,28.03,2474.6,97.92,28.77,1.31,PASS
BAT_0049,49,3.608,34.5,2305.4,95.55,44.49,2.12,WARNING
BAT_0049,50,3.732,25.47,2457.34,99.34,15.22,1.73,PASS
BAT_0050,1,3.711,26.18,2443.24,98.8,15.29,0.82,PASS
BAT_0050,2,3.648,21.13,2429.44,97.56,26.09,1.93,PASS
BAT_0050,3,3.639,24.99,2525.47,98.81,30.65,1.57,PASS
BAT_0050,4,3.729,28.39,2518.57,99.08,25.04,1.26,PASS
BAT_0050,5,3.634,20.25,2382.12,97.94,23.2,1.26,PASS
BAT_0050,6,3.69,21.98,2467.38,97.55,18.32,1.17,PASS
BAT_0050,7,3.72,26.71,2386.45,99.0,19.28,1.33,PASS
BAT_0050,8,3.666,20.02,2520.42,99.68,15.93,1.88,PASS
BAT_0050,9,3.746,22.6,2471.58,98.18,16.97,1.18,PASS
BAT_0050,10,3.406,50.62,2159.75,71.26,54.31,3.83,FAIL
BAT_0050,11,3.665,25.07,2513.02,99.63,33.45,1.54,PASS
BAT_0050,12,3.799,41.79,2199.69,87.34,1.73,3.41,FAIL
BAT_0050,13,3.643,23.93,2522.72,97.07,26.55,2.0,PASS
BAT_0050,14,3.555,39.23,1877.87,87.09,55.88,4.78,FAIL
BAT_0050,15,3.749,24.5,2401.71,99.98,32.6,1.0,PASS
BAT_0050,16,3.547,39.68,2022.76,76.51,50.42,5.29,FAIL
BAT_0050,17,3.703,21.08,2404.81,99.14,18.4,1.4,PASS
BAT_0050,18,3.74,22.47,2483.72,98.02,29.36,1.19,PASS
BAT_0050,19,3.755,29.77,2500.7,97.63,22.62,1.51,PASS
BAT_0050,20,3.764,29.41,2493.76,97.26,22.86,1.34,PASS
BAT_0050,21,3.762,29.89,2379.3,97.44,27.28,1.32,PASS
BAT_0050,22,3.757,25.87,2392.27,98.87,24.64,1.39,PASS
BAT_0050,23,3.608,30.65,2372.44,95.1,42.31,2.33,WARNING
BAT_0050,24,3.73,28.25,2388.04,97.59,24.56,1.92,PASS
BAT_0050,25,3.659,20.6,2398.37,98.12,27.81,1.72,PASS
BAT_0050,26,3.693,23.65,2484.76,97.2,26.23,1.69,PASS
BAT_0050,27,3.537,50.14,1833.18,90.89,2.75,3.57,FAIL
BAT_0050,28,3.624,30.66,2369.47,94.19,39.61,2.12,WARNING
BAT_0050,29,3.682,26.31,2390.93,99.3,30.0,0.85,PASS
BAT_0050,30,3.709,26.84,2481.09,99.88,29.9,0.99,PASS
BAT_0050,31,3.694,21.85,2416.08,99.01,15.58,1.11,PASS
BAT_0050,32,3.605,34.74,2313.42,95.17,44.85,2.66,WARNING
BAT_0050,33,3.629,31.0,2358.79,94.48,38.38,2.03,WARNING
BAT_0050,34,3.603,32.84,2327.98,94.36,36.11,2.32,WARNING
BAT_0050,35,3.7,22.29,2434.85,98.48,17.67,1.95,PASS
BAT_0050,36,3.71,23.22,2487.47,98.42,23.38,1.03,PASS
BAT_0050,37,3.631,25.6,2461.34,99.83,34.68,0.96,PASS
BAT_0050,38,3.725,22.8,2502.02,99.45,30.2,0.87,PASS
BAT_0050,39,3.712,21.99,2402.1,97.55,16.79,0.83,PASS
BAT_0050,40,3.607,33.53,2320.4,93.49,44.69,2.13,WARNING
BAT_0050,41,3.633,25.07,2426.17,97.81,18.48,1.24,PASS
BAT_0050,42,3.6,32.55,2314.94,96.68,43.98,2.67,WARNING
BAT_0050,43,3.745,24.18,2444.88,98.3,24.37,1.64,PASS
BAT_0050,44,3.62,32.08,2318.04,96.09,41.51,2.02,WARNING
BAT_0050,45,3.759,20.62,2409.24,98.29,22.31,1.65,PASS
BAT_0050,46,3.708,21.68,2490.47,97.49,26.61,1.08,PASS
BAT_0050,47,3.707,26.63,2456.01,97.08,22.44,0.85,PASS
BAT_0050,48,3.61,32.55,2368.22,93.96,40.09,2.03,WARNING
BAT_0050,49,3.746,26.15,2459.85,97.04,23.15,0.98,PASS
BAT_0050,50,3.62,32.87,2304.39,95.2,38.22,2.04,WARNING
BAT_0051,1,3.991,39.99,1849.95,70.4,0.64,6.0,FAIL
BAT_0051,2,3.707,27.26,2503.14,99.12,22.11,1.12,PASS
BAT_0051,3,3.643,25.93,2429.96,98.63,33.72,1.79,PASS
BAT_0051,4,3.61,32.59,2349.9,93.97,43.67,2.99,WARNING
BAT_0051,5,3.646,22.21,2397.98,99.31,22.87,0.8,PASS
BAT_0051,6,3.686,23.09,2453.99,99.06,29.37,1.36,PASS
BAT_0051,7,3.722,22.79,2518.14,99.72,31.36,1.63,PASS
BAT_0051,8,3.689,24.77,2548.34,99.4,27.86,0.89,PASS
BAT_0051,9,3.661,27.13,2413.5,99.2,19.07,1.71,PASS
BAT_0051,10,3.755,24.61,2406.55,99.54,26.78,1.18,PASS
BAT_0051,11,3.739,27.62,2428.23,98.11,18.54,0.93,PASS
BAT_0051,12,3.41,48.8,2093.41,74.03,5.33,4.55,FAIL
BAT_0051,13,3.726,24.8,2385.72,98.55,22.67,1.07,PASS
BAT_0051,14,3.719,29.51,2528.46,98.42,24.6,1.89,PASS
BAT_0051,15,3.722,28.96,2518.94,98.35,28.34,1.1,PASS
BAT_0051,16,3.621,34.85,2338.24,93.11,35.87,2.42,WARNING
BAT_0051,17,3.628,30.63,2319.96,95.12,37.44,2.63,WARNING
BAT_0051,18,3.623,34.29,2308.04,93.68,37.58,2.38,WARNING
BAT_0051,19,3.621,34.33,2328.53,93.7,41.93,2.56,WARNING
BAT_0051,20,3.74,23.81,2434.55,99.45,15.2,1.91,PASS
BAT_0051,21,3.746,20.37,2506.39,98.47,23.9,1.89,PASS
BAT_0051,22,3.761,23.86,2531.9,98.62,31.34,1.19,PASS
BAT_0051,23,3.727,29.42,2500.82,97.11,21.95,1.64,PASS
BAT_0051,24,3.66,26.66,2487.32,98.43,29.91,1.55,PASS
BAT_0051,25,3.739,25.52,2388.39,99.98,20.2,1.83,PASS
BAT_0051,26,3.664,28.65,2411.49,98.14,30.97,1.64,PASS
BAT_0051,27,3.625,33.72,2313.45,96.2,41.9,2.19,WARNING
BAT_0051,28,3.693,20.83,2463.81,98.9,26.2,1.36,PASS
BAT_0051,29,3.628,33.39,2310.97,93.72,38.63,2.95,WARNING
BAT_0051,30,3.649,29.18,2470.9,98.72,33.61,1.54,PASS
BAT_0051,31,3.931,42.69,1816.77,86.85,8.16,3.16,FAIL
BAT_0051,32,3.718,21.07,2543.89,98.76,25.66,0.86,PASS
BAT_0051,33,3.725,22.02,2493.37,98.86,34.06,1.56,PASS
BAT_0051,34,3.812,45.28,1848.6,91.94,50.56,5.47,FAIL
BAT_0051,35,3.603,30.85,2362.03,93.89,37.22,2.32,WARNING
BAT_0051,36,3.726,20.25,2386.76,99.67,32.62,1.24,PASS
BAT_0051,37,3.716,20.02,2528.15,99.48,32.18,1.6,PASS
BAT_0051,38,3.684,28.55,2528.13,98.34,16.57,1.72,PASS
BAT_0051,39,3.758,27.05,2425.25,97.8,16.09,0.95,PASS
BAT_0051,40,3.752,27.24,2508.82,97.58,20.82,1.52,PASS
BAT_0051,41,3.758,29.2,2518.97,99.6,23.24,1.13,PASS
BAT_0051,42,3.647,29.03,2506.24,98.58,34.82,1.6,PASS
BAT_0051,43,3.485,46.51,1899.17,72.5,51.68,4.37,FAIL
BAT_0051,44,3.759,21.71,2509.66,97.67,25.45,0.91,PASS
BAT_0051,45,3.623,31.8,2318.88,96.74,37.05,2.88,WARNING
BAT_0051,46,3.734,27.32,2529.29,98.88,28.83,0.89,PASS
BAT_0051,47,3.687,28.89,2419.47,99.07,15.53,1.09,PASS
BAT_0051,48,3.608,34.96,2321.84,94.02,42.79,2.74,WARNING
BAT_0051,49,3.684,27.08,2536.21,98.02,28.29,1.84,PASS
BAT_0051,50,3.666,20.03,2407.58,98.42,31.94,0.87,PASS
BAT_0052,1,3.601,30.92,2322.64,95.4,39.31,2.39,WARNING
BAT_0052,2,3.407,38.33,2230.91,76.16,55.93,4.29,FAIL
BAT_0052,3,3.68,21.39,2398.86,99.38,29.13,1.92,PASS
BAT_0052,4,3.693,27.36,2467.81,99.85,16.88,0.95,PASS
BAT_0052,5,3.628,30.46,2368.62,95.87,43.27,2.35,WARNING
BAT_0052,6,3.732,24.97,2478.8,97.74,18.24,1.65,PASS
BAT_0052,7,3.734,23.01,2452.55,99.68,28.34,1.64,PASS
BAT_0052,8,3.614,33.24,2325.8,95.92,40.25,2.25,WARNING
BAT_0052,9,3.648,28.13,2418.02,97.68,18.4,1.76,PASS
BAT_0052,10,3.721,21.04,2415.06,97.37,18.94,1.88,PASS
BAT_0052,11,3.607,32.91,2331.75,94.47,39.82,2.46,WARNING
BAT_0052,12,3.691,21.8,2544.24,98.64,22.06,1.99,PASS
BAT_0052,13,3.661,26.88,2384.94,97.34,34.81,1.53,PASS
BAT_0052,14,3.729,29.88,2398.45,97.23,34.83,1.96,PASS
BAT_0052,15,3.674,21.79,2432.09,97.27,21.13,1.76,PASS
BAT_0052,16,3.687,23.66,2423.82,97.68,28.09,1.59,PASS
BAT_0052,17,3.689,25.82,2442.05,97.86,16.84,1.57,PASS
BAT_0052,18,3.74,27.65,2531.37,98.56,27.49,1.83,PASS
BAT_0052,19,3.769,21.81,2448.66,97.19,34.93,0.96,PASS
BAT_0052,20,3.71,27.35,2381.18,99.72,24.62,1.73,PASS
BAT_0052,21,3.921,50.35,2192.27,82.13,53.61,4.52,FAIL
BAT_0052,22,3.704,26.8,2417.49,99.4,32.45,1.94,PASS
BAT_0052,23,3.672,21.63,2444.89,98.58,15.67,1.93,PASS
BAT_0052,24,3.767,27.2,2400.9,98.43,31.81,1.38,PASS
BAT_0052,25,3.411,53.67,1861.67,85.93,5.94,4.22,FAIL
BAT_0052,26,3.631,25.21,2467.89,98.16,26.43,1.33,PASS
BAT_0052,27,3.732,25.16,2541.75,99.4,26.23,0.92,PASS
BAT_0052,28,3.674,29.0,2417.29,98.21,27.84,1.0,PASS
BAT_0052,29,3.745,24.11,2420.0,98.73,25.18,1.42,PASS
BAT_0052,30,3.721,27.66,2417.01,99.21,15.56,1.8,PASS
BAT_0052,31,3.922,41.05,2287.77,87.62,54.74,4.57,FAIL
BAT_0052,32,3.611,30.14,2343.13,95.29,40.02,2.24,WARNING
BAT_0052,33,3.676,29.04,2482.73,98.85,31.25,1.57,PASS
BAT_0052,34,3.655,24.52,2482.79,99.36,28.91,1.28,PASS
BAT_0052,35,3.699,21.89,2420.36,98.68,18.15,1.16,PASS
BAT_0052,36,3.68,23.51,2429.24,99.31,26.43,1.31,PASS
BAT_0052,37,3.625,31.12,2329.76,94.28,42.69,2.75,WARNING
BAT_0052,38,3.64,22.58,2376.74,98.87,15.58,1.0,PASS
BAT_0052,39,3.611,34.55,2353.6,95.0,38.83,2.15,WARNING
BAT_0052,40,3.732,29.1,2528.9,99.61,18.6,1.29,PASS
BAT_0052,41,3.747,21.41,2375.12,97.31,30.35,1.38,PASS
BAT_0052,42,3.607,33.93,2316.5,94.79,44.54,2.12,WARNING
BAT_0052,43,3.655,29.82,2475.18,99.07,21.9,1.83,PASS
BAT_0052,44,3.635,20.03,2431.93,97.4,24.7,1.2,PASS
BAT_0052,45,3.654,21.68,2375.65,99.5,21.99,1.24,PASS
BAT_0052,46,3.653,25.53,2450.01,99.41,33.9,1.71,PASS
BAT_0052,47,3.625,33.82,2370.48,93.59,36.33,2.1,WARNING
BAT_0052,48,3.62,34.16,2334.57,95.3,35.52,2.01,WARNING
BAT_0052,49,3.808,51.92,2049.62,91.88,52.38,3.89,FAIL
BAT_0052,50,3.766,20.75,2429.07,99.92,25.07,1.9,PASS
BAT_0053,1,3.662,22.9,2482.38,98.88,20.53,1.04,PASS
BAT_0053,2,3.693,21.36,2462.63,99.28,19.01,1.49,PASS
BAT_0053,3,3.769,23.33,2498.41,97.84,34.07,0.99,PASS
BAT_0053,4,3.702,20.57,2516.5,98.67,15.93,1.31,PASS
BAT_0053,5,3.621,31.41,2357.84,93.9,38.97,2.72,WARNING
BAT_0053,6,3.404,46.5,2280.44,87.52,51.35,5.94,FAIL
BAT_0053,7,3.728,25.18,2388.46,98.91,24.07,1.03,PASS
BAT_0053,8,3.708,29.39,2518.81,97.53,16.2,0.91,PASS
BAT_0053,9,3.643,29.84,2504.3,99.6,18.95,1.6,PASS
BAT_0053,10,3.693,25.36,2415.94,98.89,27.73,1.43,PASS
BAT_0053,11,3.634,22.75,2421.6,98.37,32.78,1.83,PASS
BAT_0053,12,3.63,26.77,2418.37,98.72,33.39,1.41,PASS
BAT_0053,13,3.724,22.36,2488.68,99.83,24.08,1.77,PASS
BAT_0053,14,3.766,25.53,2509.09,98.14,26.25,1.02,PASS
BAT_0053,15,3.757,27.93,2416.39,98.52,15.27,0.99,PASS
BAT_0053,16,3.985,45.57,1821.95,73.91,8.45,5.61,FAIL
BAT_0053,17,3.622,33.02,2353.01,95.13,38.32,2.12,WARNING
BAT_0053,18,3.703,21.01,2402.08,98.55,31.95,0.88,PASS
BAT_0053,19,3.6,34.47,2343.96,96.46,44.05,2.53,WARNING
BAT_0053,20,3.716,23.87,2440.31,99.85,18.27,1.26,PASS
BAT_0053,21,3.677,26.28,2483.68,97.23,30.83,1.23,PASS
BAT_0053,22,3.678,29.91,2530.38,98.19,17.03,1.32,PASS
BAT_0053,23,3.669,26.28,2530.26,98.46,19.93,1.45,PASS
BAT_0053,24,3.75,28.73,2473.26,98.4,19.47,1.41,PASS
BAT_0053,25,3.624,31.62,2309.08,94.31,37.59,2.76,WARNING
BAT_0053,26,3.486,41.22,2035.34,88.78,8.16,3.49,FAIL
BAT_0053,27,3.723,20.2,2429.92,99.22,32.21,1.1,PASS
BAT_0053,28,3.704,26.59,2427.49,98.54,25.72,1.72,PASS
BAT_0053,29,3.603,34.72,2341.79,96.34,43.54,2.57,WARNING
BAT_0053,30,3.613,31.72,2311.13,94.32,44.98,2.9,WARNING
BAT_0053,31,3.922,49.05,2131.04,81.69,50.51,5.7,FAIL
BAT_0053,32,3.627,32.16,2308.14,95.82,37.55,2.32,WARNING
BAT_0053,33,3.537,43.65,1985.2,83.8,50.42,4.83,FAIL
BAT_0053,34,3.748,25.85,2476.31,98.31,20.53,1.62,PASS
BAT_0053,35,3.688,25.23,2381.35,98.14,29.89,1.5,PASS
BAT_0053,36,3.629,31.62,2315.31,94.27,42.91,2.1,WARNING
BAT_0053,37,3.691,24.54,2470.46,97.5,25.98,1.67,PASS
BAT_0053,38,3.727,27.59,2483.56,97.31,16.23,1.88,PASS
BAT_0053,39,3.681,22.58,2418.81,98.4,28.07,1.91,PASS
BAT_0053,40,3.689,25.59,2429.29,97.48,34.48,0.82,PASS
BAT_0053,41,3.7,25.42,2389.26,98.7,22.27,1.55,PASS
BAT_0053,42,3.643,26.62,2458.36,98.01,30.33,1.11,PASS
BAT_0053,43,3.622,31.09,2333.55,96.91,36.23,2.02,WARNING
BAT_0053,44,3.693,29.98,2476.33,97.28,20.17,0.92,PASS
BAT_0053,45,3.706,21.67,2435.3,99.39,19.85,1.93,PASS
BAT_0053,46,3.686,20.51,2507.67,97.31,15.69,1.36,PASS
BAT_0053,47,3.704,26.92,2480.24,97.06,31.07,1.16,PASS
BAT_0053,48,3.748,29.31,2476.9,99.84,27.99,0.81,PASS
BAT_0053,49,3.732,21.3,2436.55,97.83,22.26,1.01,PASS
BAT_0053,50,3.63,31.11,2345.26,95.71,37.75,2.76,WARNING
BAT_0054,1,3.763,29.19,2494.29,98.84,16.35,1.99,PASS
BAT_0054,2,3.647,22.24,2478.28,99.38,27.58,1.73,PASS
BAT_0054,3,3.618,34.2,2360.88,95.53,42.93,2.75,WARNING
BAT_0054,4,3.754,26.43,2526.62,98.74,31.44,1.8,PASS
BAT_0054,5,3.621,32.72,2345.26,96.88,41.18,2.98,WARNING
BAT_0054,6,3.636,23.75,2485.12,97.09,30.3,1.39,PASS
BAT_0054,7,3.678,27.4,2460.12,97.59,29.98,1.14,PASS
BAT_0054,8,3.745,26.33,2547.69,99.4,32.12,1.84,PASS
BAT_0054,9,3.717,25.65,2498.02,98.29,18.65,1.3,PASS
BAT_0054,10,3.737,24.0,2511.39,97.97,18.93,0.89,PASS
BAT_0054,11,3.761,28.67,2527.78,99.55,34.21,1.01,PASS
BAT_0054,12,3.679,24.11,2394.4,98.34,25.84,1.24,PASS
BAT_0054,13,3.644,29.26,2388.49,99.57,23.63,1.31,PASS
BAT_0054,14,3.71,26.49,2434.18,98.53,18.81,1.47,PASS
BAT_0054,15,3.338,49.57,1965.09,72.35,46.15,4.15,FAIL
BAT_0054,16,3.686,26.72,2444.24,97.23,29.64,1.96,PASS
BAT_0054,17,3.504,40.87,2271.53,88.89,52.41,4.9,FAIL
BAT_0054,18,3.898,42.94,1902.22,85.21,5.46,5.75,FAIL
BAT_0054,19,3.7,20.03,2536.49,97.08,18.99,1.0,PASS
BAT_0054,20,3.631,24.41,2377.5,97.77,25.13,1.83,PASS
BAT_0054,21,3.741,26.83,2540.55,99.73,22.68,1.81,PASS
BAT_0054,22,3.76,26.35,2472.91,97.74,24.73,1.37,PASS
BAT_0054,23,3.614,34.81,2332.7,93.43,43.91,2.1,WARNING
BAT_0054,24,3.683,23.11,2419.55,98.58,23.93,1.78,PASS
BAT_0054,25,3.665,22.45,2412.45,99.36,22.7,1.18,PASS
BAT_0054,26,3.721,24.0,2461.04,98.12,26.76,1.89,PASS
BAT_0054,27,3.616,33.81,2369.19,95.75,41.71,2.47,WARNING
BAT_0054,28,3.733,27.37,2418.78,98.33,26.97,1.42,PASS
BAT_0054,29,3.709,28.26,2388.34,99.06,32.6,1.38,PASS
BAT_0054,30,3.619,34.6,2327.12,93.85,41.52,2.54,WARNING
BAT_0054,31,3.633,27.04,2504.97,99.85,18.03,1.0,PASS
BAT_0054,32,3.678,24.08,2464.6,98.22,25.92,1.05,PASS
BAT_0054,33,3.749,20.74,2502.34,97.31,26.87,0.9,PASS
BAT_0054,34,3.705,25.85,2506.18,99.39,24.18,1.29,PASS
BAT_0054,35,3.636,24.86,2442.6,97.93,34.1,1.16,PASS
BAT_0054,36,3.719,29.19,2425.4,97.47,28.55,1.96,PASS
BAT_0054,37,3.88,53.54,1854.8,88.08,53.25,3.31,FAIL
BAT_0054,38,3.65,29.09,2508.01,99.55,30.38,1.72,PASS
BAT_0054,39,3.602,30.9,2314.98,94.44,42.54,2.29,WARNING
BAT_0054,40,3.616,30.33,2310.1,96.17,42.38,2.52,WARNING
BAT_0054,41,3.626,32.21,2351.53,95.2,40.13,2.72,WARNING
BAT_0054,42,3.665,21.92,2537.13,97.38,30.79,1.56,PASS
BAT_0054,43,3.737,22.22,2524.57,98.95,22.35,1.27,PASS
BAT_0054,44,3.742,25.77,2447.51,99.51,25.39,1.11,PASS
BAT_0054,45,3.621,33.97,2318.46,94.67,40.97,2.63,WARNING
BAT_0054,46,3.928,42.75,1998.54,80.63,8.99,3.76,FAIL
BAT_0054,47,3.642,26.24,2511.18,99.69,30.1,1.36,PASS
BAT_0054,48,3.65,27.85,2387.48,99.4,31.53,1.43,PASS
BAT_0054,49,3.609,30.43,2365.18,95.87,36.93,2.8,WARNING
BAT_0054,50,3.666,22.23,2501.11,98.96,29.49,1.42,PASS
BAT_0055,1,3.757,23.91,2485.82,97.59,16.94,0.81,PASS
BAT_0055,2,3.613,34.02,2352.04,94.33,35.73,2.44,WARNING
BAT_0055,3,3.716,22.52,2503.92,98.83,28.68,1.58,PASS
BAT_0055,4,3.725,29.13,2481.13,97.39,31.04,1.02,PASS
BAT_0055,5,3.644,26.14,2499.73,97.91,22.38,1.95,PASS
BAT_0055,6,3.659,26.46,2396.96,99.55,33.02,1.28,PASS
BAT_0055,7,3.503,45.11,2242.19,79.35,4.06,3.85,FAIL
BAT_0055,8,3.616,30.63,2339.48,95.57,42.4,2.6,WARNING
BAT_0055,9,3.714,25.14,2500.61,97.29,18.97,1.12,PASS
BAT_0055,10,3.714,25.73,2501.1,98.36,30.02,1.64,PASS
