motor_id,test_cycle,rated_power_W,no_load_rpm,phase_winding_resistance_ohm,phase_imbalance_percent,torque_output_Nm,torque_ripple_percent,hall_sensor_voltage_V,hall_signal_integrity_percent,efficiency_percent,qc_status
MTR_0050,1,1492.15,3179.34,0.286,1.5,4.08,2.43,5.15,98.49,89.91,PASS
MTR_0050,2,2021.61,2701.54,0.568,6.94,1.87,8.59,3.36,53.93,45.82,FAIL
MTR_0050,3,1461.25,3238.67,0.252,1.19,4.55,2.51,5.2,98.72,89.92,PASS
MTR_0050,4,1540.12,3154.11,0.279,2.68,5.18,3.61,5.25,98.59,86.82,PASS
MTR_0050,5,1343.66,3029.72,0.361,4.27,3.99,6.82,4.74,92.87,84.46,WARNING
MTR_0050,6,1370.18,3356.98,0.388,4.07,3.85,5.94,5.28,92.21,82.95,WARNING
MTR_0050,7,1417.49,3059.63,0.328,0.92,4.5,4.59,5.19,99.27,93.59,PASS
MTR_0050,8,1562.75,3262.54,0.26,2.64,4.64,3.15,4.8,97.75,87.04,PASS
MTR_0050,9,1422.3,3324.87,0.254,2.11,4.14,3.18,4.98,97.53,86.89,PASS
MTR_0050,10,1576.36,3344.81,0.293,0.92,4.91,1.87,5.1,97.35,94.06,PASS
MTR_0050,11,1532.82,3177.52,0.303,0.6,4.95,1.68,5.11,97.76,89.06,PASS
MTR_0050,12,1386.72,3239.8,0.344,1.27,5.01,1.4,4.8,97.25,88.4,PASS
MTR_0050,13,1213.12,2444.29,0.449,9.81,3.61,10.91,4.02,78.2,66.02,FAIL
MTR_0050,14,1395.03,3209.34,0.324,3.16,4.21,4.54,5.22,98.76,93.81,PASS
MTR_0050,15,1320.51,3004.92,0.346,4.23,3.89,5.37,5.26,95.69,84.55,WARNING
MTR_0050,16,1439.91,3182.55,0.342,3.42,4.62,1.66,4.86,98.19,90.59,PASS
MTR_0050,17,1522.09,3266.1,0.345,0.99,4.65,4.27,5.19,99.86,92.35,PASS
MTR_0050,18,1458.31,3051.57,0.329,0.81,4.19,1.64,5.15,98.2,91.07,PASS
MTR_0050,19,1468.61,3242.86,0.33,1.35,4.29,4.7,4.81,98.6,85.57,PASS
MTR_0050,20,1481.2,3308.95,0.283,1.3,5.01,4.6,5.25,99.97,93.98,PASS
MTR_0050,21,1439.83,3125.56,0.329,2.13,5.16,1.67,4.98,99.97,92.55,PASS
MTR_0050,22,1377.29,3388.52,0.36,4.11,4.04,5.84,4.73,94.78,82.5,WARNING
MTR_0050,23,1328.15,3013.78,0.349,3.52,3.98,6.76,5.3,96.11,82.09,WARNING
MTR_0050,24,1333.33,3360.11,0.383,4.41,3.89,6.73,4.69,92.23,84.12,WARNING
MTR_0050,25,1569.06,3304.9,0.31,2.8,4.63,4.92,4.82,99.38,85.41,PASS
MTR_0050,26,1513.38,3219.22,0.263,1.88,4.57,3.33,4.82,97.1,87.2,PASS
MTR_0050,27,1486.08,3062.36,0.269,0.63,4.7,3.91,4.94,99.67,90.06,PASS
MTR_0050,28,1538.46,3177.48,0.25,3.21,4.26,1.2,4.85,97.45,94.04,PASS
MTR_0050,29,1330.92,3353.12,0.354,4.92,3.99,5.96,5.34,93.39,82.29,WARNING
MTR_0050,30,1433.64,3105.03,0.295,2.29,4.8,4.77,5.19,99.18,93.78,PASS
MTR_0050,31,1377.94,3351.49,0.359,3.54,4.02,6.4,4.69,95.54,84.16,WARNING
MTR_0050,32,1352.92,3377.19,0.359,4.75,3.85,6.98,5.27,94.93,82.02,WARNING
MTR_0050,33,1388.88,3052.59,0.31,1.64,5.19,2.05,5.1,99.67,87.81,PASS
MTR_0050,34,1429.35,3329.69,0.343,0.69,5.13,2.27,5.23,98.53,93.93,PASS
MTR_0050,35,2133.27,2605.8,0.53,8.08,3.49,7.23,5.75,56.37,67.59,FAIL
MTR_0050,36,1433.55,3094.66,0.275,1.49,4.29,1.9,4.75,97.42,90.33,PASS
MTR_0050,37,1480.96,3110.77,0.309,0.63,4.23,3.24,4.81,97.48,85.32,PASS
MTR_0050,38,1541.61,3249.11,0.255,1.85,4.66,1.29,5.17,97.08,94.69,PASS
MTR_0050,39,1439.79,3349.34,0.336,1.75,4.74,3.97,5.22,98.09,93.37,PASS
MTR_0050,40,1428.19,3075.72,0.253,1.89,4.43,3.19,5.02,99.55,89.5,PASS
MTR_0050,41,1391.57,3268.41,0.297,2.38,5.02,4.25,5.24,99.82,92.74,PASS
MTR_0050,42,1999.61,2730.58,0.604,11.13,3.65,8.47,6.18,56.96,49.56,FAIL
MTR_0050,43,1594.96,3270.06,0.32,0.83,4.41,2.99,5.21,97.87,90.66,PASS
MTR_0050,44,1392.02,3219.99,0.279,3.42,4.71,3.79,4.75,98.98,93.27,PASS
MTR_0050,45,1498.72,3205.13,0.338,1.57,4.37,3.27,5.15,98.45,93.82,PASS
MTR_0050,46,1390.18,3252.2,0.304,2.99,4.14,3.62,5.17,99.38,88.14,PASS
MTR_0050,47,1393.52,3147.1,0.324,2.5,4.16,1.18,4.94,99.3,86.34,PASS
MTR_0050,48,1963.11,3996.16,0.43,11.59,2.74,11.61,3.1,69.98,46.03,FAIL
MTR_0050,49,1559.5,3253.29,0.303,2.76,4.17,3.17,4.97,97.26,89.18,PASS
MTR_0050,50,1333.03,3373.51,0.369,4.78,4.0,5.4,5.34,92.5,82.51,WARNING
MTR_0051,1,1556.84,3261.93,0.314,3.06,4.69,4.68,5.24,99.4,90.5,PASS
MTR_0051,2,1098.81,3532.19,0.584,9.18,3.24,14.63,4.11,89.63,64.93,FAIL
MTR_0051,3,1528.93,3338.67,0.29,3.11,5.19,3.72,5.02,99.51,88.54,PASS
MTR_0051,4,1599.74,3266.1,0.27,0.6,4.91,1.53,5.14,98.57,90.99,PASS
MTR_0051,5,1323.56,3353.17,0.35,3.68,3.98,6.4,5.29,94.76,83.96,WARNING
MTR_0051,6,1492.3,3170.33,0.288,2.82,4.65,2.56,4.98,97.47,85.17,PASS
MTR_0051,7,1408.47,3088.18,0.331,1.14,4.67,2.0,4.95,99.18,93.05,PASS
MTR_0051,8,1491.85,3241.85,0.273,2.88,4.63,2.96,4.84,97.87,86.79,PASS
MTR_0051,9,1322.53,3019.65,0.368,3.63,3.95,5.45,4.66,96.15,83.9,WARNING
MTR_0051,10,1532.33,3054.84,0.27,2.13,4.77,2.33,5.08,97.55,93.16,PASS
MTR_0051,11,1485.63,3163.05,0.288,2.61,4.4,1.14,5.22,98.96,91.58,PASS
MTR_0051,12,1442.19,3184.45,0.286,1.61,4.06,3.51,5.16,97.25,91.39,PASS
MTR_0051,13,1449.29,3309.46,0.31,2.86,4.56,3.28,5.13,98.24,90.73,PASS
MTR_0051,14,1589.54,3176.09,0.27,2.02,5.15,2.15,4.98,97.15,91.3,PASS
MTR_0051,15,1442.07,3137.01,0.312,1.93,4.27,2.33,5.19,97.73,92.13,PASS
MTR_0051,16,1377.05,3034.88,0.364,4.43,4.0,6.51,5.31,96.49,82.05,WARNING
MTR_0051,17,1457.75,3065.03,0.257,1.13,4.42,2.15,4.84,99.2,90.32,PASS
MTR_0051,18,1366.41,3014.59,0.351,4.46,3.98,6.04,4.72,94.1,83.47,WARNING
MTR_0051,19,1509.17,3273.69,0.283,0.79,4.73,2.25,5.17,97.32,92.66,PASS
MTR_0051,20,1447.06,3278.6,0.329,1.7,4.81,1.74,5.22,99.27,92.3,PASS
MTR_0051,21,1522.0,3280.72,0.268,1.56,4.7,3.85,4.79,97.92,87.63,PASS
MTR_0051,22,1388.96,3179.45,0.267,2.68,4.29,2.75,4.79,98.16,86.17,PASS
MTR_0051,23,1410.68,3323.89,0.331,0.67,5.14,1.39,5.12,97.59,89.2,PASS
MTR_0051,24,1403.88,3274.74,0.286,1.69,4.09,2.24,4.83,97.34,93.01,PASS
MTR_0051,25,1530.75,3323.71,0.318,3.05,4.17,4.82,5.18,99.1,90.22,PASS
MTR_0051,26,1508.48,3225.95,0.338,3.47,5.18,1.58,4.81,98.49,88.37,PASS
MTR_0051,27,1582.47,3289.45,0.251,2.16,4.97,2.02,4.94,99.2,91.77,PASS
MTR_0051,28,1448.9,3106.8,0.281,3.43,4.67,2.38,5.03,99.2,88.35,PASS
MTR_0051,29,1565.36,3105.72,0.338,1.83,5.03,1.89,5.22,99.35,86.56,PASS
MTR_0051,30,1338.24,3351.48,0.382,4.13,3.98,6.22,5.3,96.33,83.23,WARNING
MTR_0051,31,1338.83,3008.34,0.353,4.37,3.87,6.38,5.27,93.02,84.82,WARNING
MTR_0051,32,1028.8,2853.68,0.475,9.27,3.54,7.16,6.36,75.26,45.99,FAIL
MTR_0051,33,1429.55,3058.87,0.267,2.9,4.5,1.48,5.07,98.0,87.7,PASS
MTR_0051,34,1515.75,3195.48,0.284,1.29,4.11,4.51,5.18,97.78,92.87,PASS
MTR_0051,35,1320.3,3391.0,0.367,3.83,3.99,5.8,4.69,94.82,83.07,WARNING
MTR_0051,36,1390.38,3163.49,0.296,2.6,4.08,3.52,4.98,99.22,92.88,PASS
MTR_0051,37,1327.26,3022.76,0.382,3.74,3.95,5.53,5.26,94.05,84.13,WARNING
MTR_0051,38,1403.81,3334.79,0.293,1.73,4.32,2.57,5.11,99.51,88.4,PASS
MTR_0051,39,1554.57,3268.37,0.272,1.07,5.2,3.12,5.05,97.51,94.26,PASS
MTR_0051,40,1329.58,3386.72,0.375,4.63,4.01,5.59,4.7,93.85,84.57,WARNING
MTR_0051,41,1378.32,3385.01,0.358,4.2,3.89,6.96,5.31,94.38,82.59,WARNING
MTR_0051,42,1552.74,3200.1,0.32,1.98,4.97,1.89,5.08,97.63,92.46,PASS
MTR_0051,43,1661.22,3649.56,0.68,9.93,2.71,11.63,3.79,73.31,76.71,FAIL
MTR_0051,44,1475.34,3287.16,0.252,1.96,5.15,2.77,4.77,99.52,91.05,PASS
MTR_0051,45,2011.62,2842.64,0.439,6.8,1.73,11.84,3.4,57.85,78.72,FAIL
MTR_0051,46,1583.03,3330.13,0.293,3.05,4.08,4.06,5.19,97.98,86.25,PASS
MTR_0051,47,1552.52,3124.45,0.32,2.46,4.37,3.46,5.02,97.86,87.7,PASS
MTR_0051,48,1594.5,3265.9,0.291,1.23,4.52,3.88,5.19,98.67,93.34,PASS
MTR_0051,49,1577.29,3324.83,0.338,0.67,4.27,1.82,4.94,98.56,88.58,PASS
MTR_0051,50,1296.99,2558.56,0.54,6.85,2.8,14.71,3.29,58.87,75.67,FAIL
MTR_0052,1,1464.02,3236.59,0.285,2.39,5.01,4.58,4.92,97.13,90.49,PASS
MTR_0052,2,1483.83,3270.56,0.277,2.53,4.79,2.78,5.08,99.44,93.55,PASS
MTR_0052,3,1360.97,3375.39,0.389,4.17,3.98,5.11,4.69,93.89,84.29,WARNING
MTR_0052,4,1775.79,2846.56,0.432,5.45,2.57,13.89,6.13,73.58,78.99,FAIL
MTR_0052,5,1450.53,3097.26,0.321,3.48,4.2,3.95,4.83,99.83,90.81,PASS
MTR_0052,6,1323.97,3397.62,0.368,4.25,4.03,5.45,4.68,96.25,84.84,WARNING
MTR_0052,7,1555.63,3146.69,0.314,2.37,5.13,3.01,5.24,98.88,90.75,PASS
MTR_0052,8,1479.83,3141.47,0.303,1.05,4.87,4.32,4.79,99.37,90.83,PASS
MTR_0052,9,1448.54,3223.52,0.343,2.76,4.63,3.42,5.04,98.82,88.96,PASS
MTR_0052,10,1343.73,3020.36,0.376,4.71,4.02,5.9,4.65,93.0,82.93,WARNING
MTR_0052,11,1470.84,3250.24,0.277,2.93,5.12,4.13,5.07,99.37,88.87,PASS
MTR_0052,12,1454.65,3153.37,0.334,1.05,4.95,2.07,4.85,99.11,92.78,PASS
MTR_0052,13,1508.15,3099.83,0.261,3.42,4.65,1.58,4.9,98.57,93.79,PASS
MTR_0052,14,1892.46,3672.98,0.433,8.16,1.5,9.49,6.47,61.26,64.46,FAIL
MTR_0052,15,1359.31,3399.47,0.347,4.59,4.02,5.78,4.69,94.18,84.29,WARNING
MTR_0052,16,1410.87,3342.25,0.322,1.5,4.91,2.75,4.86,97.09,85.83,PASS
MTR_0052,17,1379.42,3038.89,0.372,3.97,4.03,5.32,4.7,93.92,83.49,WARNING
MTR_0052,18,1520.0,3110.67,0.258,0.56,4.98,2.03,4.99,99.0,92.62,PASS
MTR_0052,19,1508.72,3302.4,0.313,0.84,4.56,3.09,5.07,99.74,85.27,PASS
MTR_0052,20,1480.24,3255.16,0.335,1.21,5.01,3.38,4.8,97.2,85.92,PASS
MTR_0052,21,1418.08,3208.92,0.338,2.11,4.44,1.37,5.16,99.56,94.48,PASS
MTR_0052,22,1539.94,3231.79,0.278,2.84,4.84,1.03,5.14,98.54,85.57,PASS
MTR_0052,23,1463.67,3248.89,0.34,0.97,4.15,2.33,5.13,99.07,87.95,PASS
MTR_0052,24,1499.15,3237.42,0.272,1.57,5.17,1.11,5.05,97.41,91.68,PASS
MTR_0052,25,1527.24,3157.02,0.334,0.6,4.49,3.1,4.84,98.69,93.66,PASS
MTR_0052,26,1359.11,3395.9,0.367,4.02,4.04,5.1,4.72,94.5,83.53,WARNING
MTR_0052,27,1565.36,3251.42,0.25,1.72,4.7,1.72,4.84,98.49,89.47,PASS
MTR_0052,28,1558.05,3333.42,0.339,0.71,4.14,3.45,4.86,98.78,91.73,PASS
MTR_0052,29,1547.4,3097.14,0.325,1.96,4.36,2.37,5.06,99.1,92.46,PASS
MTR_0052,30,1536.96,3228.58,0.271,0.55,4.33,1.19,5.18,97.3,90.18,PASS
MTR_0052,31,1334.17,3358.67,0.367,3.89,4.03,5.32,4.7,96.04,84.78,WARNING
MTR_0052,32,1460.56,3180.06,0.287,1.37,4.51,2.92,4.87,97.1,88.64,PASS
MTR_0052,33,1584.87,3153.9,0.325,0.75,5.19,4.5,4.81,99.19,89.16,PASS
MTR_0052,34,1515.33,3286.31,0.267,3.07,4.89,4.21,5.17,99.75,90.53,PASS
MTR_0052,35,1546.34,3236.46,0.279,3.29,4.65,3.54,4.83,99.45,89.95,PASS
MTR_0052,36,1471.76,3138.8,0.256,2.94,4.46,2.98,5.16,98.76,88.67,PASS
MTR_0052,37,1533.53,3152.57,0.343,3.27,4.4,4.71,4.93,97.96,89.95,PASS
MTR_0052,38,1428.66,3181.66,0.315,0.82,4.39,4.94,5.04,97.49,92.67,PASS
MTR_0052,39,1075.18,3839.03,0.617,10.46,2.24,8.2,4.46,76.02,63.47,FAIL
MTR_0052,40,1448.97,3263.3,0.283,1.2,4.13,1.86,5.1,97.31,93.83,PASS
MTR_0052,41,1192.01,2986.55,0.587,11.9,2.55,14.65,3.14,64.38,52.17,FAIL
MTR_0052,42,1541.74,3326.78,0.283,1.37,4.77,2.63,5.16,98.42,90.39,PASS
MTR_0052,43,1580.49,3223.37,0.269,3.28,4.71,3.16,5.01,99.02,88.72,PASS
MTR_0052,44,1010.9,3565.03,0.516,9.1,2.39,8.01,3.32,50.71,71.04,FAIL
MTR_0052,45,1453.82,3108.66,0.308,0.94,5.18,3.87,5.04,98.99,91.44,PASS
MTR_0052,46,1323.74,3385.56,0.354,4.82,4.04,6.4,4.7,94.62,84.64,WARNING
MTR_0052,47,1499.85,3163.35,0.279,1.32,4.42,1.31,4.96,98.49,92.32,PASS
MTR_0052,48,1496.55,3204.37,0.308,2.82,4.39,2.54,5.18,98.73,87.85,PASS
MTR_0052,49,1330.22,3035.67,0.377,3.51,4.03,5.47,4.7,96.82,82.45,WARNING
MTR_0052,50,1370.41,3372.92,0.375,3.56,3.87,5.99,4.67,94.1,83.21,WARNING
MTR_0053,1,1587.7,3179.37,0.276,2.57,4.44,4.93,5.0,97.18,91.32,PASS
MTR_0053,2,1549.4,3216.02,0.256,1.5,4.16,1.81,4.83,99.62,90.08,PASS
MTR_0053,3,1595.79,3104.38,0.251,0.64,4.85,2.16,5.07,97.14,88.81,PASS
MTR_0053,4,1556.94,3181.39,0.289,2.17,4.13,3.64,4.81,99.6,89.75,PASS
MTR_0053,5,1474.76,3102.23,0.328,1.01,4.75,1.78,4.92,98.69,92.98,PASS
MTR_0053,6,1370.44,3027.41,0.382,3.82,4.02,6.14,5.33,95.16,84.51,WARNING
MTR_0053,7,1491.9,3224.44,0.317,3.28,4.67,4.21,4.94,99.48,94.13,PASS
MTR_0053,8,1551.56,3250.9,0.31,0.58,4.32,4.1,5.18,97.22,94.34,PASS
MTR_0053,9,1542.55,3107.35,0.343,0.69,5.02,4.72,4.83,97.52,92.47,PASS
MTR_0053,10,1586.23,3300.49,0.344,1.24,4.58,3.82,4.91,99.41,85.3,PASS
MTR_0053,11,1663.11,4164.43,0.506,5.35,3.26,11.11,3.34,81.13,50.33,FAIL
MTR_0053,12,1928.71,3597.76,0.505,7.73,3.8,7.25,6.4,83.78,73.59,FAIL
MTR_0053,13,1326.01,3353.1,0.347,4.61,4.01,5.9,4.67,92.6,83.22,WARNING
MTR_0053,14,1538.8,3062.32,0.277,2.14,4.27,2.03,4.9,99.36,85.37,PASS
MTR_0053,15,1590.44,3133.06,0.296,2.3,5.06,4.81,4.8,99.69,94.9,PASS
MTR_0053,16,1451.82,3263.31,0.329,2.36,4.76,3.17,5.14,98.06,89.18,PASS
MTR_0053,17,1357.13,3038.59,0.356,4.18,3.94,6.29,5.26,93.97,82.35,WARNING
MTR_0053,18,1461.02,3224.19,0.268,0.8,4.91,2.89,4.94,99.87,87.23,PASS
MTR_0053,19,1347.17,3016.74,0.377,3.68,3.95,6.05,4.7,95.77,83.51,WARNING
MTR_0053,20,1332.41,3037.33,0.352,3.63,3.93,6.95,4.72,92.6,82.32,WARNING
MTR_0053,21,1352.05,3366.63,0.349,3.62,4.05,5.67,4.73,95.59,83.63,WARNING
MTR_0053,22,1413.35,3150.55,0.254,2.04,4.81,2.16,5.07,98.52,89.1,PASS
MTR_0053,23,1462.51,3178.36,0.341,1.7,4.83,3.15,5.0,98.64,85.12,PASS
MTR_0053,24,1413.16,3140.06,0.28,1.21,5.17,4.11,5.15,98.15,87.16,PASS
MTR_0053,25,1479.45,3225.9,0.291,2.25,4.49,4.1,4.87,97.57,90.31,PASS
MTR_0053,26,1472.05,3195.51,0.315,3.11,5.01,4.99,4.87,99.7,93.05,PASS
MTR_0053,27,1477.7,3218.51,0.343,2.95,4.84,1.59,5.07,99.78,90.32,PASS
MTR_0053,28,1842.91,2836.23,0.501,7.58,1.86,8.84,4.64,85.65,45.15,FAIL
MTR_0053,29,1338.92,3369.31,0.353,3.58,4.0,5.87,4.65,96.64,82.5,WARNING
MTR_0053,30,1971.41,2216.47,0.489,5.59,2.09,9.9,6.19,79.87,60.07,FAIL
MTR_0053,31,1531.78,3156.07,0.309,1.98,4.84,4.03,5.18,98.88,94.43,PASS
MTR_0053,32,1630.52,3923.4,0.582,5.65,2.76,13.51,4.36,79.45,51.27,FAIL
MTR_0053,33,1410.5,3332.47,0.294,2.43,4.43,2.7,4.83,97.78,85.02,PASS
MTR_0053,34,1320.09,3032.18,0.361,4.42,3.9,6.14,5.31,95.68,84.77,WARNING
MTR_0053,35,1439.35,3147.84,0.282,1.96,5.01,4.0,4.95,99.68,93.2,PASS
MTR_0053,36,1478.24,3290.32,0.269,2.27,4.05,1.5,4.83,99.66,89.93,PASS
MTR_0053,37,1584.98,3300.33,0.258,0.85,5.12,3.49,4.85,98.61,86.18,PASS
MTR_0053,38,1328.96,3008.7,0.385,3.95,3.97,6.02,5.26,92.87,83.94,WARNING
MTR_0053,39,1518.51,3282.04,0.268,0.87,4.07,4.36,5.2,99.03,85.81,PASS
MTR_0053,40,1360.17,3023.81,0.356,4.99,3.87,5.5,4.72,95.33,84.65,WARNING
MTR_0053,41,1479.62,3307.16,0.269,1.56,4.84,2.56,4.78,97.76,90.37,PASS
MTR_0053,42,1496.14,3311.42,0.313,1.15,4.95,4.73,5.13,98.45,89.34,PASS
MTR_0053,43,1582.69,3189.8,0.304,2.85,5.19,2.08,5.23,98.07,90.63,PASS
MTR_0053,44,1494.82,3082.74,0.289,1.23,4.2,2.19,5.17,98.51,90.09,PASS
MTR_0053,45,1466.86,3268.13,0.293,2.22,4.46,4.65,5.08,99.3,86.76,PASS
MTR_0053,46,1592.54,3302.92,0.271,3.08,4.5,3.28,4.88,98.4,88.69,PASS
MTR_0053,47,1500.05,3186.77,0.333,1.44,5.05,1.32,4.85,97.19,91.16,PASS
MTR_0053,48,1470.8,3206.67,0.328,2.07,4.96,1.99,4.86,98.78,86.91,PASS
MTR_0053,49,1462.91,3239.37,0.297,1.99,4.68,1.26,4.82,97.4,93.84,PASS
MTR_0053,50,1487.67,3164.88,0.284,2.79,4.14,2.69,4.84,97.95,87.41,PASS
MTR_0054,1,1534.08,3272.06,0.336,2.24,5.09,4.46,4.89,99.39,86.18,PASS
MTR_0054,2,1553.51,3168.92,0.338,2.64,4.78,1.38,4.79,99.08,87.7,PASS
MTR_0054,3,1532.12,3219.77,0.341,2.57,4.88,4.51,5.16,98.44,93.31,PASS
MTR_0054,4,1546.17,3180.69,0.344,0.65,4.83,1.05,4.89,99.03,89.19,PASS
MTR_0054,5,1471.99,3233.43,0.318,2.46,4.72,1.35,5.22,99.85,93.15,PASS
MTR_0054,6,1456.23,3212.66,0.341,0.59,4.73,4.31,4.86,97.77,90.58,PASS
MTR_0054,7,1553.66,3068.74,0.28,3.12,5.09,3.37,5.15,98.44,88.28,PASS
MTR_0054,8,1514.6,3262.38,0.297,2.09,4.26,4.48,5.22,99.63,86.44,PASS
MTR_0054,9,1433.56,3181.74,0.281,3.14,5.17,1.29,4.87,97.32,90.39,PASS
MTR_0054,10,1412.35,3287.66,0.298,1.11,4.85,1.44,5.14,98.8,92.55,PASS
MTR_0054,11,1407.98,3253.4,0.29,1.4,4.13,1.49,4.95,99.58,94.25,PASS
MTR_0054,12,1551.54,3174.78,0.343,2.73,4.32,3.55,5.21,98.49,91.88,PASS
MTR_0054,13,919.84,3651.01,0.447,6.74,1.54,12.95,6.09,73.48,64.73,FAIL
MTR_0054,14,1510.74,3174.71,0.263,0.83,4.93,4.86,4.87,98.67,87.67,PASS
MTR_0054,15,1557.78,3179.49,0.278,0.94,5.13,3.91,5.03,98.43,90.15,PASS
MTR_0054,16,1507.06,3221.22,0.292,3.19,4.76,2.7,4.91,97.88,89.75,PASS
MTR_0054,17,1599.42,3344.71,0.271,3.12,4.53,3.09,5.21,99.14,88.91,PASS
MTR_0054,18,1340.32,3000.69,0.389,3.73,3.93,5.52,4.66,92.96,83.73,WARNING
MTR_0054,19,1497.51,3059.31,0.26,3.06,4.22,4.19,4.83,97.35,94.17,PASS
MTR_0054,20,1558.75,3153.81,0.331,1.23,4.08,4.4,5.12,99.76,92.5,PASS
MTR_0054,21,1467.08,3167.58,0.331,1.06,4.42,1.89,4.98,97.88,89.85,PASS
MTR_0054,22,1510.38,3305.01,0.344,2.53,4.75,3.53,5.22,98.48,91.45,PASS
MTR_0054,23,1509.83,3133.02,0.322,1.16,4.43,1.8,4.81,97.15,89.94,PASS
MTR_0054,24,1532.5,3133.41,0.307,0.7,5.15,2.31,4.99,97.48,92.81,PASS
MTR_0054,25,1325.28,3034.05,0.346,4.5,3.92,5.15,4.66,96.25,83.65,WARNING
MTR_0054,26,1334.28,3399.51,0.36,4.35,4.0,5.05,5.28,95.29,84.25,WARNING
MTR_0054,27,1389.35,3055.9,0.276,1.63,4.7,1.69,5.06,98.94,86.69,PASS
MTR_0054,28,1452.17,3094.07,0.266,0.98,4.15,4.72,4.8,97.56,92.66,PASS
MTR_0054,29,1376.33,3374.54,0.357,3.95,3.94,6.88,5.32,93.15,83.99,WARNING
MTR_0054,30,1419.88,3160.79,0.307,1.35,4.74,3.49,5.11,99.62,90.04,PASS
MTR_0054,31,1420.94,3223.72,0.344,3.34,4.17,2.58,5.04,98.8,90.86,PASS
MTR_0054,32,1585.99,3213.6,0.265,0.59,5.04,4.29,5.04,97.86,90.88,PASS
MTR_0054,33,1500.23,3268.51,0.257,2.39,4.46,4.59,5.15,97.66,91.32,PASS
MTR_0054,34,1949.94,2992.86,0.619,9.24,1.78,11.08,6.43,82.69,63.14,FAIL
MTR_0054,35,1345.38,3383.97,0.373,4.5,3.99,5.07,4.73,95.02,84.34,WARNING
MTR_0054,36,1349.99,3357.61,0.373,4.44,3.86,6.52,4.67,96.27,83.23,WARNING
MTR_0054,37,1163.28,3427.73,0.637,6.35,3.11,13.4,3.24,89.38,55.87,FAIL
MTR_0054,38,1373.75,3030.67,0.35,4.11,3.87,6.27,5.27,94.12,82.82,WARNING
MTR_0054,39,1597.36,3288.37,0.256,3.46,4.9,4.44,4.76,98.68,89.08,PASS
MTR_0054,40,1438.16,3177.02,0.324,3.4,4.17,2.46,4.92,99.03,93.48,PASS
MTR_0054,41,1360.12,3000.97,0.372,3.93,3.98,6.08,5.27,94.51,84.71,WARNING
MTR_0054,42,1407.72,3222.33,0.302,2.96,5.01,2.6,4.95,97.91,92.78,PASS
MTR_0054,43,1483.41,3251.92,0.311,3.19,4.69,3.59,5.14,99.49,90.09,PASS
MTR_0054,44,1366.39,3048.08,0.36,4.53,3.87,5.29,5.32,94.23,82.76,WARNING
MTR_0054,45,1135.55,4073.36,0.649,7.08,2.78,13.27,4.27,66.84,63.89,FAIL
MTR_0054,46,1352.48,3040.09,0.363,4.81,4.03,6.53,5.3,95.97,83.99,WARNING
MTR_0054,47,1802.26,2229.15,0.55,10.6,3.04,11.38,3.07,82.99,69.55,FAIL
MTR_0054,48,1584.13,3233.38,0.296,1.0,4.55,3.45,5.12,99.83,85.41,PASS
MTR_0054,49,1442.28,3268.86,0.256,0.87,4.95,3.3,4.89,98.69,94.27,PASS
MTR_0054,50,1467.3,3132.07,0.322,0.7,4.24,4.55,4.89,99.86,90.23,PASS
MTR_0055,1,1587.29,3061.54,0.332,2.72,5.17,2.09,4.98,97.9,93.62,PASS
MTR_0055,2,1437.17,3271.43,0.299,1.36,4.66,2.89,5.03,99.52,91.36,PASS
MTR_0055,3,1533.6,3221.65,0.315,1.24,5.04,2.15,5.2,97.55,93.72,PASS
MTR_0055,4,1436.48,3318.2,0.32,2.22,4.6,3.4,4.99,98.95,92.02,PASS
MTR_0055,5,1651.49,3930.44,0.638,11.53,1.54,14.31,4.54,88.26,51.7,FAIL
MTR_0055,6,1533.22,3334.23,0.332,2.24,4.96,4.06,5.18,98.41,88.31,PASS
MTR_0055,7,1473.91,3281.91,0.272,2.13,4.59,1.7,4.76,97.37,85.37,PASS
MTR_0055,8,905.42,3920.41,0.485,11.73,3.31,14.21,3.33,84.13,49.91,FAIL
MTR_0055,9,1437.7,3099.74,0.317,1.77,4.1,1.1,4.95,99.61,85.54,PASS
MTR_0055,10,1407.75,3104.73,0.281,1.06,5.17,1.56,5.12,97.05,91.21,PASS
MTR_0055,11,1453.24,3209.26,0.327,0.68,4.37,2.7,4.94,97.79,92.05,PASS
MTR_0055,12,1383.54,3209.79,0.29,3.48,4.16,4.15,4.79,98.91,94.6,PASS
MTR_0055,13,1320.62,3377.32,0.369,3.68,4.04,6.52,4.65,96.72,82.95,WARNING
MTR_0055,14,1345.47,3031.97,0.35,4.03,4.02,5.12,5.3,92.88,82.85,WARNING
MTR_0055,15,1396.22,3190.07,0.301,2.36,4.86,4.55,4.9,99.97,93.03,PASS
MTR_0055,16,1350.25,3359.59,0.358,4.81,3.85,6.72,5.31,93.26,84.47,WARNING
MTR_0055,17,1576.05,3095.25,0.288,1.89,4.98,2.63,5.03,99.58,89.45,PASS
MTR_0055,18,1409.27,3079.62,0.317,3.34,4.14,1.3,4.89,98.58,87.52,PASS
MTR_0055,19,1400.49,3276.87,0.26,0.92,5.11,3.73,4.99,98.16,86.94,PASS
MTR_0055,20,1425.41,3216.24,0.276,1.77,4.47,3.43,4.83,99.49,91.97,PASS
