Chassis_ID,Inspection_No,Inspection_Date,Weld_Quality_Score,Weld_Status,Frame_Weight_kg,Frame_Weight_Status,Dimensional_Deviation_mm,Dimensional_Grade,Dimensional_Status,Material_Grade,Hardness_BHN,Material_Status,Surface_Defect_Count,Surface_Defect_Status,Static_Load_Capacity_kg,Permanent_Deformation,Load_Test_Status,Overall_QC_Status
CHS-00047,9,2025-01-17 00:40:00,91.1,Pass,85.51,Pass,0.066,Grade A,Pass,HSLA-420,198.2,Pass,5,Pass,515.3,No,Pass,Pass
CHS-00047,10,2025-01-17 00:50:00,83.4,Warning,83.12,Pass,0.416,Grade C,Warning,HSLA-340,194.5,Pass,1,Pass,545.9,No,Pass,Warning
CHS-00047,11,2025-01-17 01:00:00,91.5,Pass,87.88,Warning,0.063,Grade A,Pass,HSLA-420,202.2,Pass,2,Pass,526.5,No,Pass,Pass
CHS-00047,12,2025-01-17 01:10:00,87.7,Pass,85.1,Pass,0.383,Grade B,Pass,HSLA-420,205.3,Pass,4,Pass,518.7,No,Pass,Pass
CHS-00047,13,2025-01-17 01:20:00,88.5,Pass,83.71,Pass,0.137,Grade A,Pass,HSLA-420,218.9,Pass,5,Pass,523.1,No,Pass,Pass
CHS-00047,14,2025-01-17 01:30:00,94.2,Pass,83.43,Pass,0.697,Reject,Fail,E350,155.8,Pass,9,Fail,526.9,No,Pass,Fail
CHS-00047,15,2025-01-17 01:40:00,97.0,Pass,84.04,Pass,0.524,Grade C,Warning,HSLA-420,203.0,Pass,1,Pass,487.5,No,Pass,Pass
CHS-00047,16,2025-01-17 01:50:00,73.2,Fail,85.71,Pass,0.074,Grade A,Pass,IS2062-E250,117.1,Pass,4,Pass,538.5,No,Pass,Warning
CHS-00047,17,2025-01-17 02:00:00,86.7,Pass,84.09,Pass,0.583,Reject,Fail,HSLA-420,194.2,Pass,0,Pass,437.5,Yes,Fail,Fail
CHS-00047,18,2025-01-17 02:10:00,89.8,Pass,86.98,Pass,0.195,Grade A,Pass,IS2062-E250,127.1,Pass,9,Fail,492.0,No,Pass,Warning
CHS-00047,19,2025-01-17 02:20:00,75.6,Fail,85.04,Pass,0.272,Grade B,Pass,HSLA-340,174.6,Pass,4,Pass,515.7,No,Pass,Warning
CHS-00047,20,2025-01-17 02:30:00,77.2,Fail,83.62,Pass,0.2,Grade A,Pass,IS2062-E250,143.8,Pass,2,Pass,536.5,No,Pass,Warning
CHS-00047,21,2025-01-17 02:40:00,81.3,Warning,82.6,Warning,0.205,Grade B,Pass,HSLA-340,184.5,Pass,10,Fail,543.2,No,Pass,Warning
CHS-00047,22,2025-01-17 02:50:00,88.7,Pass,84.55,Pass,0.466,Grade C,Warning,E350,182.6,Pass,2,Pass,432.5,No,Fail,Warning
CHS-00047,23,2025-01-17 03:00:00,86.4,Pass,82.54,Warning,0.739,Reject,Fail,HSLA-420,202.7,Pass,5,Pass,520.1,No,Pass,Warning
CHS-00047,24,2025-01-17 03:10:00,99.5,Pass,89.76,Fail,0.198,Grade A,Pass,IS2062-E250,118.6,Pass,5,Pass,398.4,No,Fail,Fail
CHS-00047,25,2025-01-17 03:20:00,95.9,Pass,83.7,Pass,0.533,Grade C,Warning,HSLA-340,184.2,Pass,2,Pass,502.6,No,Pass,Pass
CHS-00047,26,2025-01-17 03:30:00,95.4,Pass,84.42,Pass,0.08,Grade A,Pass,HSLA-340,172.8,Pass,0,Pass,491.3,No,Pass,Pass
CHS-00047,27,2025-01-17 03:40:00,88.1,Pass,80.38,Fail,0.612,Reject,Fail,IS2062-E250,132.1,Pass,0,Pass,479.6,No,Pass,Fail
CHS-00047,28,2025-01-17 03:50:00,90.9,Pass,89.6,Fail,0.275,Grade B,Pass,HSLA-420,224.8,Pass,2,Pass,520.9,No,Pass,Warning
CHS-00047,29,2025-01-17 04:00:00,86.6,Pass,85.71,Pass,0.094,Grade A,Pass,E350,169.1,Pass,4,Pass,507.4,No,Pass,Pass
CHS-00047,30,2025-01-17 04:10:00,80.1,Warning,84.33,Pass,0.513,Grade C,Warning,HSLA-420,220.7,Pass,4,Pass,463.9,No,Pass,Warning
CHS-00047,31,2025-01-17 04:20:00,85.9,Pass,83.3,Pass,0.221,Grade B,Pass,HSLA-340,175.4,Pass,1,Pass,530.4,No,Pass,Pass
CHS-00047,32,2025-01-17 04:30:00,97.4,Pass,83.81,Pass,0.719,Reject,Fail,HSLA-340,198.6,Pass,5,Pass,548.2,No,Pass,Warning
CHS-00047,33,2025-01-17 04:40:00,95.7,Pass,84.21,Pass,0.351,Grade B,Pass,HSLA-340,206.6,Pass,2,Pass,473.8,No,Pass,Pass
CHS-00047,34,2025-01-17 04:50:00,91.8,Pass,81.62,Fail,0.236,Grade B,Pass,HSLA-420,193.4,Pass,3,Pass,540.5,No,Pass,Warning
CHS-00047,35,2025-01-17 05:00:00,78.0,Fail,85.38,Pass,0.103,Grade A,Pass,IS2062-E250,139.0,Pass,10,Fail,489.0,No,Pass,Fail
CHS-00047,36,2025-01-17 05:10:00,92.2,Pass,83.96,Pass,0.05,Grade A,Pass,IS2062-E250,116.3,Pass,5,Pass,459.2,No,Pass,Pass
CHS-00047,37,2025-01-17 05:20:00,87.0,Pass,86.43,Pass,0.168,Grade A,Pass,HSLA-340,171.2,Pass,0,Pass,490.9,No,Pass,Pass
CHS-00047,38,2025-01-17 05:30:00,86.7,Pass,82.32,Warning,0.291,Grade B,Pass,E350,158.4,Pass,11,Fail,498.3,No,Pass,Warning
CHS-00047,39,2025-01-17 05:40:00,82.6,Warning,84.44,Pass,0.353,Grade B,Pass,HSLA-420,200.5,Pass,5,Pass,520.9,No,Pass,Pass
CHS-00047,40,2025-01-17 05:50:00,97.0,Pass,86.66,Pass,0.26,Grade B,Pass,IS2062-E250,148.9,Pass,0,Pass,514.1,No,Pass,Pass
CHS-00047,41,2025-01-17 06:00:00,98.2,Pass,85.94,Pass,0.511,Grade C,Warning,E350,172.6,Pass,5,Pass,482.5,No,Pass,Pass
CHS-00047,42,2025-01-17 06:10:00,80.5,Warning,86.11,Pass,0.358,Grade B,Pass,E350,171.4,Pass,5,Pass,542.6,No,Pass,Pass
CHS-00047,43,2025-01-17 06:20:00,90.5,Pass,89.46,Fail,0.158,Grade A,Pass,HSLA-340,176.1,Pass,8,Warning,433.8,Yes,Fail,Fail
CHS-00047,44,2025-01-17 06:30:00,96.4,Pass,82.02,Warning,0.354,Grade B,Pass,HSLA-420,200.5,Pass,1,Pass,389.3,No,Fail,Warning
CHS-00047,45,2025-01-17 06:40:00,99.9,Pass,84.96,Pass,0.36,Grade B,Pass,HSLA-340,172.1,Pass,11,Fail,546.2,No,Pass,Warning
CHS-00047,46,2025-01-17 06:50:00,85.9,Pass,86.42,Pass,0.375,Grade B,Pass,HSLA-420,199.7,Pass,3,Pass,501.0,No,Pass,Pass
CHS-00047,47,2025-01-17 07:00:00,97.2,Pass,85.93,Pass,0.138,Grade A,Pass,HSLA-340,189.8,Pass,11,Fail,512.9,No,Pass,Warning
CHS-00047,48,2025-01-17 07:10:00,81.2,Warning,85.81,Pass,0.233,Grade B,Pass,IS2062-E250,148.6,Pass,1,Pass,549.3,No,Pass,Pass
CHS-00047,49,2025-01-17 07:20:00,94.2,Pass,86.73,Pass,0.231,Grade B,Pass,E350,183.4,Pass,5,Pass,500.2,No,Pass,Pass
CHS-00047,50,2025-01-17 07:30:00,77.1,Fail,83.55,Pass,0.057,Grade A,Pass,IS2062-E250,126.4,Pass,3,Pass,472.5,No,Pass,Warning
CHS-00048,1,2025-01-17 07:40:00,89.4,Pass,85.29,Pass,0.422,Grade C,Warning,E350,171.7,Pass,9,Fail,442.7,No,Fail,Fail
CHS-00048,2,2025-01-17 07:50:00,83.0,Warning,82.11,Warning,0.06,Grade A,Pass,HSLA-420,218.7,Pass,0,Pass,467.7,No,Pass,Warning
CHS-00048,3,2025-01-17 08:00:00,88.7,Pass,84.33,Pass,0.521,Grade C,Warning,HSLA-420,218.1,Pass,2,Pass,453.9,No,Pass,Pass
CHS-00048,4,2025-01-17 08:10:00,81.1,Warning,87.07,Pass,0.261,Grade B,Pass,E350,161.2,Pass,3,Pass,462.4,No,Pass,Pass
CHS-00048,5,2025-01-17 08:20:00,90.1,Pass,86.76,Pass,0.25,Grade B,Pass,HSLA-340,170.5,Pass,8,Warning,453.7,No,Pass,Pass
CHS-00048,6,2025-01-17 08:30:00,81.9,Warning,86.38,Pass,0.244,Grade B,Pass,IS2062-E250,138.0,Pass,6,Warning,521.0,No,Pass,Warning
CHS-00048,7,2025-01-17 08:40:00,88.1,Pass,81.77,Fail,0.388,Grade B,Pass,IS2062-E250,123.8,Pass,5,Pass,521.7,No,Pass,Warning
CHS-00048,8,2025-01-17 08:50:00,99.4,Pass,85.22,Pass,0.657,Reject,Fail,IS2062-E250,152.2,Pass,3,Pass,474.5,No,Pass,Warning
CHS-00048,9,2025-01-17 09:00:00,81.3,Warning,87.38,Pass,0.055,Grade A,Pass,E350,181.4,Pass,2,Pass,381.4,No,Fail,Warning
CHS-00048,10,2025-01-17 09:10:00,72.1,Fail,85.1,Pass,0.471,Grade C,Warning,E350,166.0,Pass,0,Pass,455.0,No,Pass,Warning
CHS-00048,11,2025-01-17 09:20:00,93.9,Pass,85.48,Pass,0.124,Grade A,Pass,IS2062-E250,138.7,Pass,1,Pass,468.0,No,Pass,Pass
CHS-00048,12,2025-01-17 09:30:00,88.1,Pass,81.38,Fail,0.308,Grade B,Pass,E350,150.9,Pass,1,Pass,506.6,No,Pass,Warning
CHS-00048,13,2025-01-17 09:40:00,72.8,Fail,86.32,Pass,0.678,Reject,Fail,IS2062-E250,129.4,Pass,4,Pass,467.5,No,Pass,Fail
CHS-00048,14,2025-01-17 09:50:00,90.0,Pass,83.92,Pass,0.099,Grade A,Pass,IS2062-E250,127.7,Pass,8,Warning,499.1,No,Pass,Pass
CHS-00048,15,2025-01-17 10:00:00,73.5,Fail,83.53,Pass,0.395,Grade B,Pass,IS2062-E250,150.4,Pass,3,Pass,546.8,No,Pass,Warning
CHS-00048,16,2025-01-17 10:10:00,90.0,Pass,83.16,Pass,0.144,Grade A,Pass,HSLA-340,207.0,Pass,4,Pass,497.7,No,Pass,Pass
CHS-00048,17,2025-01-17 10:20:00,84.6,Warning,85.89,Pass,0.235,Grade B,Pass,IS2062-E250,122.3,Pass,10,Fail,503.2,No,Pass,Warning
CHS-00048,18,2025-01-17 10:30:00,80.6,Warning,86.33,Pass,0.123,Grade A,Pass,HSLA-420,204.0,Pass,0,Pass,491.1,No,Pass,Pass
CHS-00048,19,2025-01-17 10:40:00,83.7,Warning,86.41,Pass,0.186,Grade A,Pass,IS2062-E250,147.2,Pass,5,Pass,492.0,No,Pass,Pass
CHS-00048,20,2025-01-17 10:50:00,99.0,Pass,84.29,Pass,0.077,Grade A,Pass,HSLA-340,171.0,Pass,1,Pass,482.9,No,Pass,Pass
CHS-00048,21,2025-01-17 11:00:00,96.3,Pass,84.31,Pass,0.343,Grade B,Pass,E350,189.5,Pass,8,Warning,509.0,No,Pass,Pass
CHS-00048,22,2025-01-17 11:10:00,96.9,Pass,83.14,Pass,0.258,Grade B,Pass,HSLA-340,175.8,Pass,12,Fail,479.9,No,Pass,Warning
CHS-00048,23,2025-01-17 11:20:00,99.4,Pass,85.34,Pass,0.398,Grade B,Pass,HSLA-340,191.2,Pass,3,Pass,478.8,No,Pass,Pass
CHS-00048,24,2025-01-17 11:30:00,84.5,Warning,86.01,Pass,0.083,Grade A,Pass,IS2062-E250,134.4,Pass,6,Warning,531.7,No,Pass,Warning
CHS-00048,25,2025-01-17 11:40:00,81.5,Warning,87.65,Warning,0.513,Grade C,Warning,IS2062-E250,127.3,Pass,1,Pass,415.9,Yes,Fail,Warning
CHS-00048,26,2025-01-17 11:50:00,99.0,Pass,85.97,Pass,0.541,Grade C,Warning,E350,154.7,Pass,2,Pass,523.7,No,Pass,Pass
CHS-00048,27,2025-01-17 12:00:00,89.0,Pass,86.12,Pass,0.415,Grade C,Warning,HSLA-420,202.5,Pass,9,Fail,545.0,No,Pass,Warning
CHS-00048,28,2025-01-17 12:10:00,92.3,Pass,88.82,Fail,0.267,Grade B,Pass,IS2062-E250,126.7,Pass,5,Pass,545.3,No,Pass,Warning
CHS-00048,29,2025-01-17 12:20:00,88.6,Pass,84.83,Pass,0.324,Grade B,Pass,E350,185.5,Pass,5,Pass,516.0,No,Pass,Pass
CHS-00048,30,2025-01-17 12:30:00,93.1,Pass,85.97,Pass,0.272,Grade B,Pass,HSLA-420,197.8,Pass,3,Pass,481.5,No,Pass,Pass
CHS-00048,31,2025-01-17 12:40:00,97.7,Pass,85.04,Pass,0.076,Grade A,Pass,HSLA-340,176.6,Pass,2,Pass,537.5,No,Pass,Pass
CHS-00048,32,2025-01-17 12:50:00,96.7,Pass,88.35,Warning,0.52,Grade C,Warning,HSLA-420,191.7,Pass,12,Fail,525.2,No,Pass,Warning
CHS-00048,33,2025-01-17 13:00:00,85.8,Pass,83.4,Pass,0.216,Grade B,Pass,E350,152.5,Pass,3,Pass,544.2,No,Pass,Pass
CHS-00048,34,2025-01-17 13:10:00,86.2,Pass,87.18,Pass,0.432,Grade C,Warning,HSLA-340,208.5,Pass,3,Pass,402.6,Yes,Fail,Warning
CHS-00048,35,2025-01-17 13:20:00,92.7,Pass,83.7,Pass,0.152,Grade A,Pass,E350,158.6,Pass,8,Warning,464.4,No,Pass,Pass
CHS-00048,36,2025-01-17 13:30:00,90.4,Pass,82.89,Warning,0.327,Grade B,Pass,HSLA-340,172.9,Pass,4,Pass,506.7,No,Pass,Pass
CHS-00048,37,2025-01-17 13:40:00,91.8,Pass,84.33,Pass,0.712,Reject,Fail,HSLA-420,196.2,Pass,7,Warning,465.0,No,Pass,Warning
CHS-00048,38,2025-01-17 13:50:00,94.6,Pass,84.9,Pass,0.292,Grade B,Pass,HSLA-340,181.0,Pass,4,Pass,438.5,Yes,Fail,Warning
CHS-00048,39,2025-01-17 14:00:00,98.6,Pass,87.47,Pass,0.524,Grade C,Warning,IS2062-E250,153.0,Pass,6,Warning,522.5,No,Pass,Warning
CHS-00048,40,2025-01-17 14:10:00,97.4,Pass,85.95,Pass,0.115,Grade A,Pass,IS2062-E250,153.8,Pass,2,Pass,506.9,No,Pass,Pass
CHS-00048,41,2025-01-17 14:20:00,91.4,Pass,89.47,Fail,0.284,Grade B,Pass,E350,153.0,Pass,5,Pass,506.7,No,Pass,Warning
CHS-00048,42,2025-01-17 14:30:00,92.0,Pass,88.99,Fail,0.119,Grade A,Pass,IS2062-E250,153.8,Pass,2,Pass,481.6,No,Pass,Warning
CHS-00048,43,2025-01-17 14:40:00,97.7,Pass,86.44,Pass,0.247,Grade B,Pass,IS2062-E250,120.9,Pass,4,Pass,518.7,No,Pass,Pass
CHS-00048,44,2025-01-17 14:50:00,98.7,Pass,83.4,Pass,0.164,Grade A,Pass,E350,164.3,Pass,2,Pass,474.4,No,Pass,Pass
CHS-00048,45,2025-01-17 15:00:00,70.8,Fail,83.58,Pass,0.081,Grade A,Pass,IS2062-E250,154.2,Pass,8,Warning,534.4,No,Pass,Warning
CHS-00048,46,2025-01-17 15:10:00,90.0,Pass,84.02,Pass,0.282,Grade B,Pass,HSLA-340,185.6,Pass,3,Pass,543.8,No,Pass,Pass
CHS-00048,47,2025-01-17 15:20:00,86.8,Pass,85.35,Pass,0.23,Grade B,Pass,E350,163.8,Pass,8,Warning,513.1,No,Pass,Pass
CHS-00048,48,2025-01-17 15:30:00,95.7,Pass,83.85,Pass,0.536,Grade C,Warning,HSLA-420,209.3,Pass,1,Pass,517.9,No,Pass,Pass
CHS-00048,49,2025-01-17 15:40:00,92.2,Pass,88.22,Warning,0.207,Grade B,Pass,E350,165.7,Pass,2,Pass,488.1,No,Pass,Pass
CHS-00048,50,2025-01-17 15:50:00,99.9,Pass,83.59,Pass,0.127,Grade A,Pass,HSLA-340,182.8,Pass,4,Pass,450.0,No,Pass,Pass
CHS-00049,1,2025-01-17 16:00:00,99.5,Pass,86.08,Pass,0.33,Grade B,Pass,HSLA-340,187.1,Pass,7,Warning,427.0,Yes,Fail,Warning
CHS-00049,2,2025-01-17 16:10:00,93.2,Pass,86.72,Pass,0.322,Grade B,Pass,HSLA-420,219.1,Pass,0,Pass,544.7,No,Pass,Pass
CHS-00049,3,2025-01-17 16:20:00,86.3,Pass,87.09,Pass,0.179,Grade A,Pass,HSLA-420,191.8,Pass,1,Pass,493.9,No,Pass,Pass
CHS-00049,4,2025-01-17 16:30:00,83.9,Warning,85.02,Pass,0.136,Grade A,Pass,E350,157.6,Pass,1,Pass,484.7,No,Pass,Pass
CHS-00049,5,2025-01-17 16:40:00,94.2,Pass,86.73,Pass,0.272,Grade B,Pass,HSLA-340,208.7,Pass,6,Warning,471.9,No,Pass,Pass
CHS-00049,6,2025-01-17 16:50:00,84.5,Warning,87.82,Warning,0.398,Grade B,Pass,E350,159.5,Pass,5,Pass,501.0,No,Pass,Warning
CHS-00049,7,2025-01-17 17:00:00,97.4,Pass,87.32,Pass,0.052,Grade A,Pass,IS2062-E250,142.1,Pass,2,Pass,483.0,No,Pass,Pass
CHS-00049,8,2025-01-17 17:10:00,91.7,Pass,85.65,Pass,0.46,Grade C,Warning,HSLA-420,197.4,Pass,0,Pass,443.3,No,Fail,Warning
CHS-00049,9,2025-01-17 17:20:00,85.9,Pass,83.47,Pass,0.728,Reject,Fail,HSLA-340,202.6,Pass,4,Pass,454.7,No,Pass,Warning
CHS-00049,10,2025-01-17 17:30:00,92.6,Pass,83.64,Pass,0.317,Grade B,Pass,E350,183.3,Pass,4,Pass,530.6,No,Pass,Pass
CHS-00049,11,2025-01-17 17:40:00,87.5,Pass,87.03,Pass,0.416,Grade C,Warning,HSLA-420,189.3,Pass,4,Pass,512.0,No,Pass,Pass
CHS-00049,12,2025-01-17 17:50:00,98.7,Pass,83.06,Pass,0.282,Grade B,Pass,E350,187.4,Pass,11,Fail,491.6,No,Pass,Warning
CHS-00049,13,2025-01-17 18:00:00,96.7,Pass,84.03,Pass,0.533,Grade C,Warning,HSLA-340,170.9,Pass,4,Pass,526.4,No,Pass,Pass
CHS-00049,14,2025-01-17 18:10:00,71.7,Fail,89.97,Fail,0.326,Grade B,Pass,E350,187.6,Pass,2,Pass,415.9,Yes,Fail,Fail
CHS-00049,15,2025-01-17 18:20:00,81.9,Warning,85.06,Pass,0.205,Grade B,Pass,IS2062-E250,119.3,Pass,7,Warning,382.0,Yes,Fail,Warning
CHS-00049,16,2025-01-17 18:30:00,85.5,Pass,87.63,Warning,0.465,Grade C,Warning,HSLA-340,174.3,Pass,6,Warning,398.0,No,Fail,Warning
CHS-00049,17,2025-01-17 18:40:00,87.6,Pass,88.04,Warning,0.254,Grade B,Pass,HSLA-420,188.7,Pass,11,Fail,481.6,No,Pass,Warning
CHS-00049,18,2025-01-17 18:50:00,88.7,Pass,85.22,Pass,0.223,Grade B,Pass,HSLA-340,173.1,Pass,4,Pass,534.3,No,Pass,Pass
CHS-00049,19,2025-01-17 19:00:00,83.8,Warning,87.94,Warning,0.655,Reject,Fail,E350,155.8,Pass,2,Pass,455.1,No,Pass,Warning
CHS-00049,20,2025-01-17 19:10:00,93.2,Pass,83.23,Pass,0.193,Grade A,Pass,HSLA-340,179.4,Pass,11,Fail,467.8,No,Pass,Warning
CHS-00049,21,2025-01-17 19:20:00,80.6,Warning,85.55,Pass,0.456,Grade C,Warning,E350,157.9,Pass,8,Warning,469.8,No,Pass,Warning
CHS-00049,22,2025-01-17 19:30:00,92.0,Pass,86.92,Pass,0.353,Grade B,Pass,HSLA-420,189.4,Pass,2,Pass,516.8,No,Pass,Pass
CHS-00049,23,2025-01-17 19:40:00,74.4,Fail,82.62,Warning,0.741,Reject,Fail,HSLA-340,207.9,Pass,4,Pass,479.4,No,Pass,Fail
CHS-00049,24,2025-01-17 19:50:00,95.7,Pass,80.28,Fail,0.179,Grade A,Pass,IS2062-E250,117.7,Pass,0,Pass,518.3,No,Pass,Warning
CHS-00049,25,2025-01-17 20:00:00,72.5,Fail,85.68,Pass,0.499,Grade C,Warning,HSLA-420,221.5,Pass,4,Pass,494.8,No,Pass,Warning
CHS-00049,26,2025-01-17 20:10:00,89.2,Pass,83.27,Pass,0.054,Grade A,Pass,HSLA-340,189.2,Pass,3,Pass,533.1,No,Pass,Pass
CHS-00049,27,2025-01-17 20:20:00,87.6,Pass,83.04,Pass,0.124,Grade A,Pass,HSLA-340,206.5,Pass,8,Warning,544.9,No,Pass,Pass
CHS-00049,28,2025-01-17 20:30:00,92.2,Pass,84.68,Pass,0.384,Grade B,Pass,IS2062-E250,152.3,Pass,5,Pass,467.2,No,Pass,Pass
CHS-00049,29,2025-01-17 20:40:00,84.8,Warning,84.45,Pass,0.588,Reject,Fail,HSLA-420,213.2,Pass,6,Warning,387.6,Yes,Fail,Fail
CHS-00049,30,2025-01-17 20:50:00,86.6,Pass,84.95,Pass,0.067,Grade A,Pass,HSLA-420,188.6,Pass,1,Pass,382.6,Yes,Fail,Warning
CHS-00049,31,2025-01-17 21:00:00,80.3,Warning,82.31,Warning,0.123,Grade A,Pass,IS2062-E250,142.1,Pass,1,Pass,544.4,No,Pass,Warning
CHS-00049,32,2025-01-17 21:10:00,89.1,Pass,85.03,Pass,0.369,Grade B,Pass,E350,174.7,Pass,1,Pass,423.5,Yes,Fail,Warning
CHS-00049,33,2025-01-17 21:20:00,89.7,Pass,83.46,Pass,0.707,Reject,Fail,HSLA-340,179.0,Pass,5,Pass,458.5,No,Pass,Warning
CHS-00049,34,2025-01-17 21:30:00,84.1,Warning,88.77,Fail,0.723,Reject,Fail,E350,182.3,Pass,2,Pass,495.5,No,Pass,Fail
CHS-00049,35,2025-01-17 21:40:00,96.9,Pass,83.03,Pass,0.169,Grade A,Pass,HSLA-420,204.5,Pass,2,Pass,453.7,No,Pass,Pass
CHS-00049,36,2025-01-17 21:50:00,94.0,Pass,87.24,Pass,0.099,Grade A,Pass,E350,165.4,Pass,5,Pass,495.0,No,Pass,Pass
CHS-00049,37,2025-01-17 22:00:00,84.6,Warning,85.77,Pass,0.28,Grade B,Pass,E350,181.9,Pass,6,Warning,453.2,No,Pass,Warning
CHS-00049,38,2025-01-17 22:10:00,95.7,Pass,85.75,Pass,0.338,Grade B,Pass,HSLA-420,187.1,Pass,0,Pass,498.1,No,Pass,Pass
CHS-00049,39,2025-01-17 22:20:00,96.1,Pass,86.61,Pass,0.123,Grade A,Pass,HSLA-420,186.3,Pass,11,Fail,479.4,No,Pass,Warning
CHS-00049,40,2025-01-17 22:30:00,72.0,Fail,84.58,Pass,0.392,Grade B,Pass,IS2062-E250,152.9,Pass,1,Pass,484.9,No,Pass,Warning
CHS-00049,41,2025-01-17 22:40:00,80.2,Warning,83.6,Pass,0.171,Grade A,Pass,IS2062-E250,154.1,Pass,12,Fail,517.8,No,Pass,Warning
CHS-00049,42,2025-01-17 22:50:00,95.3,Pass,84.67,Pass,0.37,Grade B,Pass,HSLA-420,214.0,Pass,5,Pass,405.0,No,Fail,Warning
CHS-00049,43,2025-01-17 23:00:00,89.7,Pass,85.45,Pass,0.286,Grade B,Pass,HSLA-420,222.5,Pass,3,Pass,516.4,No,Pass,Pass
CHS-00049,44,2025-01-17 23:10:00,74.0,Fail,83.34,Pass,0.125,Grade A,Pass,HSLA-340,188.9,Pass,2,Pass,451.6,No,Pass,Warning
CHS-00049,45,2025-01-17 23:20:00,81.2,Warning,86.32,Pass,0.153,Grade A,Pass,IS2062-E250,124.0,Pass,1,Pass,477.3,No,Pass,Pass
CHS-00049,46,2025-01-17 23:30:00,85.9,Pass,86.14,Pass,0.39,Grade B,Pass,HSLA-420,198.7,Pass,6,Warning,464.1,No,Pass,Pass
CHS-00049,47,2025-01-17 23:40:00,90.1,Pass,84.23,Pass,0.343,Grade B,Pass,E350,170.6,Pass,0,Pass,431.6,No,Fail,Warning
CHS-00049,48,2025-01-17 23:50:00,86.1,Pass,88.25,Warning,0.39,Grade B,Pass,E350,170.4,Pass,6,Warning,521.5,No,Pass,Warning
CHS-00049,49,2025-01-18 00:00:00,85.5,Pass,85.05,Pass,0.446,Grade C,Warning,HSLA-340,184.9,Pass,4,Pass,450.6,No,Pass,Pass
CHS-00049,50,2025-01-18 00:10:00,75.6,Fail,83.32,Pass,0.097,Grade A,Pass,HSLA-340,182.1,Pass,9,Fail,496.1,No,Pass,Fail
CHS-00050,1,2025-01-18 00:20:00,79.3,Fail,83.39,Pass,0.44,Grade C,Warning,HSLA-340,191.1,Pass,5,Pass,460.7,No,Pass,Warning
CHS-00050,2,2025-01-18 00:30:00,82.5,Warning,89.75,Fail,0.196,Grade A,Pass,HSLA-420,208.7,Pass,3,Pass,534.8,No,Pass,Warning
CHS-00050,3,2025-01-18 00:40:00,98.6,Pass,88.09,Warning,0.07,Grade A,Pass,E350,183.8,Pass,1,Pass,532.9,No,Pass,Pass
CHS-00050,4,2025-01-18 00:50:00,91.7,Pass,86.32,Pass,0.13,Grade A,Pass,IS2062-E250,144.6,Pass,3,Pass,479.0,No,Pass,Pass
CHS-00050,5,2025-01-18 01:00:00,97.1,Pass,83.21,Pass,0.377,Grade B,Pass,IS2062-E250,133.9,Pass,12,Fail,473.0,No,Pass,Warning
CHS-00050,6,2025-01-18 01:10:00,98.2,Pass,82.49,Warning,0.111,Grade A,Pass,IS2062-E250,134.4,Pass,4,Pass,514.8,No,Pass,Pass
CHS-00050,7,2025-01-18 01:20:00,94.6,Pass,83.82,Pass,0.335,Grade B,Pass,IS2062-E250,128.5,Pass,3,Pass,499.6,No,Pass,Pass
CHS-00050,8,2025-01-18 01:30:00,88.5,Pass,85.42,Pass,0.214,Grade B,Pass,IS2062-E250,157.4,Pass,4,Pass,470.8,No,Pass,Pass
CHS-00050,9,2025-01-18 01:40:00,98.9,Pass,85.15,Pass,0.151,Grade A,Pass,HSLA-340,178.6,Pass,10,Fail,503.6,No,Pass,Warning
CHS-00050,10,2025-01-18 01:50:00,93.6,Pass,89.28,Fail,0.213,Grade B,Pass,HSLA-340,174.5,Pass,5,Pass,508.8,No,Pass,Warning
CHS-00050,11,2025-01-18 02:00:00,83.2,Warning,84.05,Pass,0.61,Reject,Fail,HSLA-420,195.2,Pass,1,Pass,487.4,No,Pass,Warning
CHS-00050,12,2025-01-18 02:10:00,98.8,Pass,88.12,Warning,0.247,Grade B,Pass,E350,169.2,Pass,4,Pass,512.4,No,Pass,Pass
CHS-00050,13,2025-01-18 02:20:00,96.5,Pass,85.46,Pass,0.387,Grade B,Pass,IS2062-E250,147.3,Pass,1,Pass,474.9,No,Pass,Pass
CHS-00050,14,2025-01-18 02:30:00,81.3,Warning,88.41,Warning,0.378,Grade B,Pass,IS2062-E250,143.6,Pass,3,Pass,448.5,Yes,Fail,Warning
CHS-00050,15,2025-01-18 02:40:00,83.5,Warning,84.83,Pass,0.077,Grade A,Pass,E350,166.3,Pass,4,Pass,479.9,No,Pass,Pass
CHS-00050,16,2025-01-18 02:50:00,96.9,Pass,85.97,Pass,0.167,Grade A,Pass,E350,173.9,Pass,2,Pass,452.3,No,Pass,Pass
CHS-00050,17,2025-01-18 03:00:00,79.8,Fail,85.07,Pass,0.746,Reject,Fail,HSLA-420,197.0,Pass,3,Pass,460.5,No,Pass,Fail
CHS-00050,18,2025-01-18 03:10:00,76.2,Fail,83.42,Pass,0.574,Reject,Fail,IS2062-E250,139.5,Pass,6,Warning,420.6,Yes,Fail,Fail
CHS-00050,19,2025-01-18 03:20:00,85.6,Pass,88.45,Warning,0.372,Grade B,Pass,E350,171.7,Pass,4,Pass,491.5,No,Pass,Pass
